seller_id,n_reviews,mean_review_score,pct_negative,pct_neutral,pct_positive,sentiment_index
07d75e33f2750d97d467fb57e4dfdd8a,1,1.0,100.0,0.0,0.0,-100.0
07de60b03d150fb3ea09eab5da5e4c8b,5,4.2,20.0,0.0,80.0,60.0
07e8e8fc5222bb358e6f259da3197074,1,3.0,0.0,100.0,0.0,0.0
080102cd0a76b09e0dcf55fcacc60e05,43,4.27906976744186,13.953488372093023,4.651162790697675,81.3953488372093,67.44186046511628
080199a181c46c657dc5aa235411be3b,14,4.428571428571429,7.142857142857142,7.142857142857142,85.71428571428571,78.57142857142857
08061dc0fc165ed41288cc7acde738ee,2,5.0,0.0,0.0,100.0,100.0
08084d990eb3f53af056ccbc1730c8a7,3,4.333333333333333,33.33333333333333,0.0,66.66666666666666,33.33333333333333
081acf3de680d554796c9cf041be7bc2,6,4.333333333333333,16.666666666666664,0.0,83.33333333333334,66.66666666666669
082e0bf4cb865a6533b1e8e498cc0255,18,3.0,38.88888888888889,0.0,61.111111111111114,22.22222222222222
085f6f7e049c996695fb2074fe38d45e,5,3.0,40.0,0.0,60.0,20.0
08633c14ef2db992c11f840f04fad4cd,30,4.066666666666666,20.0,6.666666666666667,73.33333333333333,53.33333333333333
0873d9f8f36123f8d910f4760e788cfb,4,2.75,75.0,0.0,25.0,-50.0
0885aaf116795758dfeb5f1032487bcd,11,3.4545454545454546,45.45454545454545,18.181818181818183,36.36363636363637,-9.090909090909086
0887a9f087bcd5d9f6642b52f897fc6c,6,4.166666666666667,16.666666666666664,33.33333333333333,50.0,33.333333333333336
08ad4ac1388e4420ca531c3edfc46198,4,3.0,75.0,0.0,25.0,-50.0
08cdbae123ff67ca4e36d9d641ce0119,2,3.5,50.0,0.0,50.0,0.0
08d0949a9a17c027262db1f3c450c26c,4,3.0,25.0,0.0,75.0,50.0
08d2d642cf72b622b14dde1d2f5eb2f5,7,3.857142857142857,0.0,28.57142857142857,71.42857142857143,71.42857142857143
08f5819815f3d06545011850bd70f0a8,2,5.0,0.0,0.0,100.0,100.0
091065b789659bc3cd9af9cb3a6253ff,1,2.0,100.0,0.0,0.0,-100.0
093805f8f2aeb63881444571e1f48f30,11,3.0,45.45454545454545,0.0,54.54545454545454,9.090909090909086
094ced053e257ae8cae57205592d6712,7,3.2857142857142856,42.857142857142854,28.57142857142857,28.57142857142857,-14.285714285714285
09883d9ab71c8fe8a9bfc7fc3075b07e,3,2.3333333333333335,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
099095b050cfe8eb1ddff5317587e96e,11,2.090909090909091,72.72727272727273,0.0,27.27272727272727,-45.45454545454547
09bad886111255c5b5030314fc7f1a4a,3,5.0,0.0,0.0,100.0,100.0
09f952a5f58d2285b0372551ae8f9b01,24,3.2083333333333335,33.33333333333333,12.5,54.166666666666664,20.833333333333336
0a85ebe4e328db81ac9109781205e2f7,1,5.0,0.0,0.0,100.0,100.0
0aa124728afc1131dff5655f4c6f487b,1,1.0,100.0,0.0,0.0,-100.0
0aa2205ca24f113f4658a5c536667426,6,1.0,100.0,0.0,0.0,-100.0
0ac4201fda2c68ebc0e47cb9423cf3c9,5,3.2,40.0,20.0,40.0,0.0
0ad80de75c811326389cfb1daba7d45e,2,5.0,0.0,0.0,100.0,100.0
0adac9fbd9a2b63cccaac4f8756c1ca8,55,3.2,20.0,36.36363636363637,43.63636363636363,23.636363636363633
0aea4c6ae1505b3228ddf3dd7822ee5b,2,2.0,50.0,0.0,50.0,0.0
0af2ab31141893d26aca5a404a537dab,1,5.0,0.0,0.0,100.0,100.0
0af977692321d895349eded183341d28,1,5.0,0.0,0.0,100.0,100.0
0afccdb8a34ee5c79f7c06faf2b4d56e,10,3.7,40.0,10.0,50.0,10.0
0b09101900100c0e9d312861fad5a1b9,1,4.0,0.0,0.0,100.0,100.0
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,4.666666666666667,0.0,0.0,100.0,100.0
0b18d63d0cd1d723567903fd34a07df2,7,4.571428571428571,0.0,0.0,100.0,100.0
0b35c634521043bf4b47e21547b99ab5,36,3.1666666666666665,38.88888888888889,16.666666666666664,44.44444444444444,5.55555555555555
0b90b6df587eb83608a64ea8b390cf07,72,3.1527777777777777,48.61111111111111,4.166666666666666,47.22222222222222,-1.3888888888888857
0bae85eb84b9fb3bd773911e89288d54,48,4.020833333333333,14.583333333333334,16.666666666666664,68.75,54.166666666666664
0bb738e4d789e63e2267697c42d35a2d,16,4.625,18.75,12.5,68.75,50.0
0be8ff43f22e456b4e0371b2245e4d01,75,3.36,36.0,9.333333333333334,54.666666666666664,18.666666666666664
0bebbb2cea103a4a020c95d43fd7d754,2,5.0,0.0,0.0,100.0,100.0
0bf0150d5b9d60d9cd2906003332f085,35,3.3714285714285714,42.857142857142854,14.285714285714285,42.857142857142854,0.0
0bfd0b434243adc5c2e1aa6baf19c6aa,2,3.0,50.0,0.0,50.0,0.0
0c7533c71df861ec58ad7ff999ed0e8d,31,3.935483870967742,25.806451612903224,9.67741935483871,64.51612903225806,38.70967741935484
0c7f30ae9b147eca07affbef92832a6a,2,5.0,0.0,0.0,100.0,100.0
0c8380b62e38e8a1e6adbeba7eb9688c,104,3.6634615384615383,30.76923076923077,8.653846153846153,60.57692307692307,29.807692307692303
0cab2da43793a6f3c5ed8514c5f54627,2,5.0,0.0,0.0,100.0,100.0
0cbcee27c791afa0cdcb08587a2013a8,23,3.5217391304347827,26.08695652173913,17.391304347826086,56.52173913043478,30.434782608695652
0d33a55da925bbf1ff02af5f6059fc7f,8,4.75,0.0,12.5,87.5,87.5
0d83f8e03188682112cc0d93523705cc,5,1.8,80.0,0.0,20.0,-60.0
0d85bbda9889ce1f7e63778d24f346eb,22,3.6363636363636362,27.27272727272727,9.090909090909092,63.63636363636363,36.36363636363636
0daf5180aa44356f60f8effa533b55a2,1,5.0,0.0,0.0,100.0,100.0
0db783cfcd3b73998abc6e10e59a102f,49,3.693877551020408,26.53061224489796,0.0,73.46938775510205,46.93877551020409
0dd184061fb0eaa7ca37932c68ab91c5,72,3.236111111111111,36.11111111111111,11.11111111111111,52.77777777777778,16.66666666666667
0ddefe3c7a032b91f4e25b9c3a08fca1,3,4.333333333333333,0.0,0.0,100.0,100.0
0df3984f9dfb3d49ac6366acbd3bbb85,24,3.5,41.66666666666667,4.166666666666666,54.166666666666664,12.499999999999993
0dfbed20065e425d2eaefb101f9816c0,1,1.0,0.0,0.0,100.0,100.0
0e44d110fa6a54e121cb2c095a77762f,2,3.0,50.0,0.0,50.0,0.0
0e982cff76cc0579f632cea8a0e38c9d,5,4.2,0.0,40.0,60.0,60.0
0ea22c1cfbdc755f86b9b54b39c16043,97,4.041237113402062,18.556701030927837,6.185567010309279,75.25773195876289,56.70103092783505
0eaa7e33d73809f1f925f7d07c506cbd,3,5.0,0.0,0.0,100.0,100.0
0ebd97a106433a45a4aebe57c1799778,13,4.3076923076923075,23.076923076923077,0.0,76.92307692307693,53.846153846153854
0ec28cec4046a4a199b6de9b4c891d97,2,5.0,0.0,0.0,100.0,100.0
0ed6ce5d87fd9c69eaacaeb778d67235,14,4.357142857142857,21.428571428571427,7.142857142857142,71.42857142857143,50.0
0ef83d7d83ed97cd2a0049ac8be5f88a,18,3.6666666666666665,27.77777777777778,5.555555555555555,66.66666666666666,38.88888888888888
0f0c984a4a955310903b6b6008660bad,3,3.3333333333333335,33.33333333333333,0.0,66.66666666666666,33.33333333333333
0f519b0d2e5eb2227c93dd25038bfc01,1,5.0,0.0,0.0,100.0,100.0
0f7eea709efdf942b5f95c7516dbacd7,2,4.0,0.0,50.0,50.0,50.0
0f94588695d71662beec8d883ffacf09,1,5.0,0.0,0.0,100.0,100.0
0ff83046c3fa22efee8ecf291888b191,2,5.0,0.0,0.0,100.0,100.0
0ffa40d54288e4f3499b8780dd0f144f,19,4.2105263157894735,21.052631578947366,0.0,78.94736842105263,57.89473684210526
10076e5788b8ee532724bcd460baf762,9,4.222222222222222,22.22222222222222,0.0,77.77777777777779,55.555555555555564
10089e9f2fd0c668a8fd4e52e1698888,1,4.0,0.0,0.0,100.0,100.0
101921376b577a4540dc30e9009133ca,1,2.0,100.0,0.0,0.0,-100.0
101a3a003516bc11253298b2fad3cb65,3,4.666666666666667,0.0,0.0,100.0,100.0
1025f0e2d44d7041d6cf58b6550e0bfa,640,3.1859375,43.28125,7.968749999999999,48.75,5.46875
10264f60a8f0a4d2f30810f5c661c673,2,5.0,0.0,0.0,100.0,100.0
1099a00e0ee3a50935e6c2447ca090c5,1,2.0,0.0,0.0,100.0,100.0
10cdd491d1dbea8fb4ead97b19c334ce,1,5.0,0.0,0.0,100.0,100.0
10ff823eda2b032e2c93d17a7d294736,4,3.25,25.0,0.0,75.0,50.0
112453736dbe3889cfb74e1aaa0ba0c1,9,3.7777777777777777,33.33333333333333,22.22222222222222,44.44444444444444,11.111111111111114
1127b7f2594683f2510f1c2c834a486b,55,3.4727272727272727,40.0,1.8181818181818181,58.18181818181818,18.18181818181818
11305281b50fff20ae8bb473f8e11876,12,3.9166666666666665,25.0,8.333333333333332,66.66666666666666,41.66666666666666
113e3a788b935f48aad63e1c41dac1bd,17,4.294117647058823,5.88235294117647,11.76470588235294,82.35294117647058,76.47058823529412
116ccb1a1604bc88e4d234a8c23f33de,29,4.241379310344827,10.344827586206897,10.344827586206897,79.3103448275862,68.9655172413793
11742f81550ac064cc9a40f67151d9ad,1,5.0,0.0,0.0,100.0,100.0
117cfc326c6d50da67ca858ff5c0c852,2,4.5,0.0,0.0,100.0,100.0
11938fcc75f6902fea1d0a6f72b54a57,2,3.0,50.0,0.0,50.0,0.0
119d1aef1b4144adba89163f6cd9f5d4,1,5.0,0.0,0.0,100.0,100.0
11bfa66332777660bd0640ee84d47006,47,3.234042553191489,44.680851063829785,0.0,55.319148936170215,10.63829787234043
11d4c477d09821164bca4f70a2eae031,1,5.0,0.0,0.0,100.0,100.0
11eac105f3f90a9b87b19c89d91e24f3,3,3.3333333333333335,33.33333333333333,0.0,66.66666666666666,33.33333333333333
11fb6f6d341adbe19e81733701704635,2,5.0,0.0,0.0,100.0,100.0
120476eb7a04c149d14772edaf5d9bf2,4,3.5,0.0,75.0,25.0,25.0
